,Gene,StatisticsValue,P-value,Adj P-value,Group11_PT_0,Group11_PT_0.01,Group11_PT_0.02,Group11_PT_0.03,Group11_PT_0.04,Group11_PT_0.05,Group11_PT_0.06,Group11_PT_0.07,Group11_PT_0.08,Group11_PT_0.09,Group11_PT_0.1,Group11_PT_0.11,Group11_PT_0.12,Group11_PT_0.13,Group11_PT_0.14,Group11_PT_0.15,Group11_PT_0.16,Group11_PT_0.17,Group11_PT_0.18,Group11_PT_0.19,Group11_PT_0.2,Group11_PT_0.21,Group11_PT_0.22,Group11_PT_0.23,Group11_PT_0.24,Group11_PT_0.25,Group11_PT_0.26,Group11_PT_0.27,Group11_PT_0.28,Group11_PT_0.29,Group11_PT_0.3,Group11_PT_0.31,Group11_PT_0.32,Group11_PT_0.33,Group11_PT_0.34,Group11_PT_0.35,Group11_PT_0.36,Group11_PT_0.37,Group11_PT_0.38,Group11_PT_0.39,Group11_PT_0.4,Group11_PT_0.41,Group11_PT_0.42,Group11_PT_0.43,Group11_PT_0.44,Group11_PT_0.45,Group11_PT_0.46,Group11_PT_0.47,Group11_PT_0.48,Group11_PT_0.49,Group11_PT_0.5,Group11_PT_0.51,Group11_PT_0.52,Group11_PT_0.53,Group11_PT_0.54,Group11_PT_0.55,Group11_PT_0.56,Group11_PT_0.57,Group11_PT_0.58,Group11_PT_0.59,Group11_PT_0.6,Group11_PT_0.61,Group11_PT_0.62,Group11_PT_0.63,Group11_PT_0.64,Group11_PT_0.65,Group11_PT_0.66,Group11_PT_0.67,Group11_PT_0.68,Group11_PT_0.69,Group11_PT_0.7,Group11_PT_0.71,Group11_PT_0.72,Group11_PT_0.73,Group11_PT_0.74,Group11_PT_0.75,Group11_PT_0.76,Group11_PT_0.77,Group11_PT_0.78,Group11_PT_0.79,Group11_PT_0.8,Group11_PT_0.81,Group11_PT_0.82,Group11_PT_0.83,Group11_PT_0.84,Group11_PT_0.85,Group11_PT_0.86,Group11_PT_0.87,Group11_PT_0.88,Group11_PT_0.89,Group11_PT_0.9,Group11_PT_0.91,Group11_PT_0.92,Group11_PT_0.93,Group11_PT_0.94,Group11_PT_0.95,Group11_PT_0.96,Group11_PT_0.97,Group11_PT_0.98,Group11_PT_0.99,Group11_PT_1
238,Morf4l2,42.774,1.1527e-08,0.00031965,-0.09834377,-0.08999304,-0.08168896,-0.07347816,-0.0654073,-0.05752301,-0.04987194,-0.04250074,-0.03545605,-0.02878451,-0.02253276,-0.016747,-0.01147525,-0.00676276,-0.00265665,0.00079645,0.0035499,0.00555701,0.00677119,0.0071458,0.00663617,0.005242,0.0030055,-2.9673e-05,-0.00381954,-0.00832028,-0.01348806,-0.01927902,-0.02564932,-0.03255512,-0.039953,-0.04779779,-0.05604697,-0.06465625,-0.073582,-0.08277974,-0.0922063,-0.1018175,-0.11156957,-0.1214198,-0.13134195,-0.14132269,-0.15134896,-0.16140771,-0.17148591,-0.18157051,-0.1916485,-0.2017067,-0.2117323,-0.22171202,-0.23163,-0.241482,-0.2512462,-0.26091243,-0.27047,-0.27989884,-0.2891954,-0.29835755,-0.30738828,-0.31629067,-0.32506777,-0.3337226,-0.3422583,-0.3506779,-0.3589844,-0.36718094,-0.3752705,-0.38326,-0.391141,-0.398928,-0.4066203,-0.414221,-0.42173299,-0.4291594,-0.4365034,-0.4437679,-0.450956,-0.4580708,-0.46511527,-0.47209253,-0.4790056,-0.485858,-0.492652,-0.49939043,-0.5060774,-0.51271546,-0.5193077,-0.5258572,-0.53236689,-0.5388399,-0.5452794,-0.5516883,-0.55806968,-0.56442662,-0.570762,-0.5770794,-0.58338133,-0.58967105,-0.59595,-0.602226,-0.6084974
239,Cnpy2,36.112,2.7447e-07,0.0075896,-0.02809399,-0.00332188,0.02131917,0.04569812,0.06968391,0.09314549,0.11595182,0.13797182,0.15907446,0.17912869,0.19800344,0.21557,0.23169032,0.24624034,0.25908669,0.2700983,0.27914,0.28609312,0.29081422,0.29318,0.29305594,0.29049,0.2856603,0.27877,0.27000097,0.25955712,0.24762897,0.23441039,0.22009527,0.20487748,0.18895,0.17250938,0.15574681,0.13885707,0.12203,0.10547156,0.0893635,0.0739038,0.05928634,0.0456954,0.03317314,0.02165151,0.01105975,0.00132706,-0.00761735,-0.01584428,-0.0234245,-0.0304289,-0.0369281,-0.04299311,-0.048695,-0.0541033,-0.0592902,-0.06432588,-0.069281,-0.07422715,-0.0792232,-0.08428102,-0.08939922,-0.0945764,-0.09981115,-0.1051021,-0.1104477,-0.1158468,-0.1212978,-0.12679929,-0.13235,-0.13795,-0.1435931,-0.1492828,-0.1550161,-0.1607914,-0.16660746,-0.1724628,-0.1783561,-0.1842859,-0.1902508,-0.1962494,-0.20228033,-0.20834212,-0.2144334,-0.220553,-0.226699,-0.2328701,-0.2390653,-0.24528293,-0.2515216,-0.25778,-0.26405663,-0.2703501,-0.276659,-0.282982,-0.28931758,-0.29566441,-0.302021,-0.3083861,-0.31475825,-0.32113597,-0.32752,-0.3339026,-0.3402888
240,Gm15501,50.207,3.2682e-10,9.0855e-06,-0.0944537,-0.07847817,-0.06258938,-0.04687405,-0.03141893,-0.01631075,-0.00163625,0.01251784,0.02606478,0.03891783,0.05099027,0.062195,0.07244635,0.08165652,0.08973913,0.09660745,0.10217,0.10635425,0.10905927,0.1102,0.10970417,0.1076,0.1040182,0.09912,0.09304658,0.085945,0.07796166,0.06924311,0.0599359,0.05018658,0.040142,0.02994786,0.01975156,0.00969938,-6.2142e-05,-0.00938644,-0.018127,-0.0261372,-0.03327048,-0.0393895,-0.04449397,-0.04868969,-0.05208513,-0.05478879,-0.05690916,-0.05855474,-0.059834,-0.0608555,-0.0617277,-0.06255903,-0.063458,-0.0645333,-0.0658932,-0.0676462,-0.069901,-0.07276577,-0.0763301,-0.0806004,-0.08556054,-0.0911945,-0.09748625,-0.1044197,-0.1119789,-0.1201477,-0.1289102,-0.13825016,-0.1481517,-0.1586,-0.1695751,-0.1810649,-0.1930521,-0.2055206,-0.21845428,-0.2318372,-0.2456533,-0.2598866,-0.2745209,-0.2895403,-0.30492867,-0.32067,-0.3367482,-0.353147,-0.369851,-0.386844,-0.4041095,-0.42163161,-0.4393944,-0.4573818,-0.4755778,-0.4939663,-0.5125313,-0.5312567,-0.55012648,-0.56912463,-0.588235,-0.6074418,-0.62672872,-0.64607982,-0.66548,-0.6849104,-0.7043577
241,Lman2,72.427,6.9719e-15,1.9448e-10,0.19892013,0.21100098,0.22301182,0.23488264,0.24654343,0.25792417,0.26895485,0.27956548,0.28968602,0.29924648,0.30817684,0.31641,0.32386722,0.33048723,0.33619709,0.34092679,0.34461,0.34716571,0.34853489,0.34864,0.34742602,0.34489,0.341101,0.33615,0.33009993,0.3230399,0.31504366,0.30618879,0.2965529,0.28621357,0.27525,0.26373499,0.25175093,0.2393738,0.22668,0.21375074,0.20066,0.1874866,0.17430805,0.1611991,0.14819025,0.13527802,0.122458,0.10972579,0.097077,0.08450723,0.0720121,0.0595872,0.0472281,0.03493048,0.02269,0.010502,-0.0016377,-0.01373353,-0.02579,-0.03781116,-0.0498012,-0.06176133,-0.07369225,-0.08559463,-0.09746916,-0.1093165,-0.1211374,-0.1329324,-0.1447023,-0.1564477,-0.1681693,-0.17987,-0.191544,-0.2031984,-0.2148317,-0.2264446,-0.23803787,-0.2496121,-0.2611679,-0.2727061,-0.2842273,-0.2957322,-0.30722149,-0.31869581,-0.3301559,-0.341602,-0.353036,-0.3644572,-0.375867,-0.38726587,-0.3986546,-0.4100338,-0.42140414,-0.4327664,-0.4441211,-0.455469,-0.46681085,-0.47814724,-0.489479,-0.5008064,-0.51213059,-0.52345204,-0.53477,-0.5460895,-0.5574068
242,Rpl7,94.339,1.5755e-19,4.4048e-15,-0.08620433,-0.07444164,-0.06274449,-0.05117843,-0.039809,-0.02870174,-0.01792221,-0.00753594,0.00239152,0.01179463,0.02060785,0.028766,0.03620241,0.04285267,0.04865086,0.05353143,0.057429,0.06027755,0.06201201,0.062567,0.06187931,0.059958,0.05688,0.052724,0.04756806,0.04149255,0.03457615,0.02689796,0.01853708,0.00957261,8.3643e-05,-0.00985073,-0.0201514,-0.03073927,-0.041535,-0.05246025,-0.0634352,-0.0743809,-0.08521833,-0.0958723,-0.10632684,-0.11661143,-0.12675691,-0.13679403,-0.14675359,-0.15666636,-0.1665631,-0.1764746,-0.1864317,-0.19646507,-0.20661,-0.2168839,-0.2273309,-0.23797737,-0.24885,-0.25999168,-0.2714154,-0.28312529,-0.29511497,-0.30737789,-0.31990754,-0.3326974,-0.345741,-0.3590318,-0.3725634,-0.38632911,-0.4003225,-0.41454,-0.4289665,-0.443604,-0.4584432,-0.4734775,-0.48870054,-0.5041057,-0.5196865,-0.5354365,-0.5513491,-0.5674179,-0.58363629,-0.5999978,-0.6164959,-0.633124,-0.649876,-0.666745,-0.6837246,-0.7008082,-0.7179894,-0.7352618,-0.75261864,-0.7700536,-0.7875601,-0.8051317,-0.82276182,-0.84044399,-0.858172,-0.8759385,-0.89373773,-0.91156303,-0.92941,-0.9472657,-0.96513
243,Rpl31,113.97,1.0354e-23,2.8994e-19,-0.11468572,-0.09618825,-0.07779082,-0.05959348,-0.04169624,-0.02419916,-0.00720228,0.00919437,0.02489076,0.03978683,0.05378255,0.066778,0.07867279,0.08936724,0.09876118,0.10675458,0.11325,0.1181396,0.12133114,0.12272,0.12221785,0.11985,0.115761,0.11011,0.10304686,0.09472586,0.08529965,0.07492124,0.06374368,0.05192001,0.039603,0.02694647,0.01410267,0.00122491,-0.011534,-0.02402037,-0.0360818,-0.0475651,-0.05831712,-0.0681941,-0.07719004,-0.08540554,-0.09294391,-0.09990849,-0.1064026,-0.11252956,-0.1183927,-0.1240954,-0.1297409,-0.13543253,-0.14127,-0.1473677,-0.1538178,-0.16072736,-0.1682,-0.17633825,-0.1852277,-0.19487261,-0.20525585,-0.21636022,-0.22816857,-0.2406637,-0.2538285,-0.2676457,-0.2820983,-0.29716892,-0.3128405,-0.3291,-0.3459179,-0.3632893,-0.3811931,-0.3996119,-0.41852861,-0.4379261,-0.4577872,-0.4780947,-0.4988315,-0.5199803,-0.5415241,-0.5634456,-0.5857277,-0.608353,-0.631305,-0.65456561,-0.6781183,-0.70194564,-0.7260306,-0.7503559,-0.77490438,-0.7996589,-0.8246024,-0.8497175,-0.87498715,-0.90039417,-0.925921,-0.9515516,-0.97726769,-1.00305245,-1.0289,-1.0547593,-1.0806471
244,Rps25,128.116,9.8483e-27,2.761e-22,0.07448329,0.09673281,0.1188583,0.14073576,0.16224116,0.1832505,0.20363974,0.22328488,0.2420619,0.25984678,0.2765155,0.29194,0.30600839,0.31858452,0.32954843,0.33877609,0.34614,0.35152661,0.35480142,0.35584,0.35453702,0.35091,0.3451445,0.33741,0.32790063,0.31678537,0.30424839,0.29047003,0.27563067,0.25991066,0.24349,0.2265502,0.20927047,0.19183155,0.17441,0.15719763,0.1403634,0.1240914,0.10856201,0.0939459,0.08026744,0.06743786,0.05536558,0.04395902,0.03312655,0.02277658,0.0128175,0.0031577,-0.0062944,-0.01563039,-0.024942,-0.0343206,-0.043858,-0.05364566,-0.063775,-0.07433846,-0.0854109,-0.09699946,-0.10909245,-0.12167814,-0.13474478,-0.1482807,-0.162274,-0.1767132,-0.1915863,-0.20688181,-0.2225879,-0.23869,-0.2551848,-0.2720522,-0.2892832,-0.3068662,-0.32478932,-0.3430409,-0.3616093,-0.3804826,-0.3996492,-0.4190974,-0.43881534,-0.45879137,-0.4790137,-0.499471,-0.520151,-0.54104163,-0.5621321,-0.58341022,-0.6048643,-0.6264826,-0.64825347,-0.6701651,-0.6922057,-0.7143636,-0.73662716,-0.75898453,-0.781424,-0.8039339,-0.82650238,-0.84911782,-0.87177,-0.8944425,-0.9171284
245,Sec61b,188.444,1.1446e-39,3.2168e-35,0.6510804,0.65728743,0.66346129,0.66956881,0.67557682,0.68145216,0.68716165,0.69267213,0.69795043,0.70296337,0.7076778,0.71206,0.71607842,0.71969828,0.72288694,0.72561124,0.72784,0.72953407,0.73066626,0.7312,0.7311061,0.73034,0.728862,0.72662,0.72358136,0.71969023,0.71490542,0.70918205,0.70247527,0.69474021,0.68593,0.67600586,0.66491685,0.65262012,0.63907,0.62422412,0.6080351,0.590459,0.57145085,0.5509722,0.52908004,0.50590511,0.48158007,0.45623756,0.43001024,0.40303076,0.3754318,0.347346,0.3189059,0.29024437,0.26149,0.2327872,0.204257,0.17603575,0.14826,0.12105118,0.0945303,0.06870457,0.04355823,0.01907546,-0.00475953,-0.0279625,-0.0505494,-0.0725358,-0.0939377,-0.11477084,-0.135051,-0.15479,-0.1740155,-0.1927315,-0.2109577,-0.2287099,-0.24600392,-0.2628556,-0.2792806,-0.2952949,-0.3109142,-0.3261544,-0.34103108,-0.35556023,-0.3697576,-0.383639,-0.39722,-0.41051692,-0.4235451,-0.43632052,-0.4488589,-0.4611762,-0.473288,-0.4852102,-0.4969587,-0.5085491,-0.5199974,-0.53131927,-0.542531,-0.553647,-0.56468448,-0.57565876,-0.58659,-0.5974809,-0.6083604
246,Rpl4,212.374,8.1971e-45,2.3047e-40,0.07959129,0.10378786,0.12785655,0.15166948,0.17509877,0.19801654,0.2202949,0.24180599,0.26242191,0.28201479,0.30045675,0.31762,0.33337638,0.34759829,0.36015776,0.3709269,0.37978,0.3865827,0.39121359,0.39354,0.39344823,0.39094,0.3861707,0.37928,0.37041216,0.35972181,0.34735433,0.33345744,0.31817882,0.30166619,0.28407,0.2655297,0.24620124,0.22622959,0.20576,0.1849475,0.1639325,0.1428651,0.12189295,0.1011576,0.0807069,0.06051614,0.04055892,0.02080876,0.00123923,-0.01817614,-0.0374638,-0.0566502,-0.0757618,-0.09482505,-0.11387,-0.1329123,-0.1519893,-0.17112368,-0.19034,-0.20967074,-0.2291318,-0.24872733,-0.2684544,-0.28830993,-0.30829084,-0.3283941,-0.3486166,-0.3689553,-0.3894072,-0.40996914,-0.4306381,-0.45141,-0.472285,-0.4932568,-0.5143234,-0.5354817,-0.55672868,-0.5780613,-0.5994765,-0.6209712,-0.6425424,-0.664187,-0.68590188,-0.70768407,-0.7295305,-0.751438,-0.773404,-0.79542446,-0.8174972,-0.83961883,-0.8617864,-0.8839967,-0.90624678,-0.9285336,-0.950854,-0.973205,-0.99558355,-1.01798655,-1.040411,-1.0628537,-1.08531177,-1.10778206,-1.1303,-1.1527471,-1.1752357
247,G6pc3,40.08,4.1668e-08,0.001154,0.06504392,0.07406381,0.0830377,0.09191956,0.1006634,0.10922319,0.11755294,0.12560663,0.13333826,0.14070181,0.14765127,0.15414,0.16012389,0.16555504,0.17038806,0.17457695,0.17808,0.18083828,0.1828187,0.18397,0.18425073,0.18365,0.1821965,0.17992,0.17684459,0.17300355,0.16842401,0.1631346,0.15716396,0.15054076,0.14329,0.1354512,0.12704213,0.11809507,0.10864,0.09870155,0.0883124,0.0774998,0.06629242,0.0547196,0.04282049,0.03064197,0.01823107,0.00563482,-0.00709972,-0.01992553,-0.0327956,-0.0456628,-0.0584801,-0.07120053,-0.083777,-0.0961625,-0.10831,-0.12017241,-0.1317,-0.14285385,-0.1535875,-0.16390296,-0.17380974,-0.18331733,-0.19243525,-0.201173,-0.2095401,-0.217546,-0.2252003,-0.23251236,-0.2394918,-0.24615,-0.2524908,-0.2585293,-0.2642732,-0.269732,-0.27491513,-0.2798322,-0.2844926,-0.2889059,-0.2930815,-0.2970291,-0.30075812,-0.30427801,-0.3075983,-0.310729,-0.313678,-0.31645672,-0.3190737,-0.32153862,-0.323861,-0.3260503,-0.32811601,-0.3300677,-0.3319148,-0.3336669,-0.33533348,-0.336924,-0.338448,-0.339915,-0.3413344,-0.34271583,-0.34407,-0.3454027,-0.3467271
248,Emc6,35.564,3.5575e-07,0.0098357,-0.07868992,-0.07192282,-0.06518934,-0.05852311,-0.05195773,-0.04552684,-0.03926406,-0.033203,-0.02737728,-0.02182054,-0.01656638,-0.011648,-0.00710031,-0.00295564,0.00075196,0.00398886,0.0067215,0.00891611,0.01053921,0.011557,0.01193731,0.01167,0.0107653,0.0092368,0.00709636,0.00435617,0.00102853,-0.0028743,-0.00734004,-0.01235643,-0.017911,-0.02399209,-0.03058684,-0.03768316,-0.045269,-0.05333151,-0.061859,-0.070839,-0.08025927,-0.0901064,-0.10034969,-0.11094526,-0.12184882,-0.13301608,-0.14440276,-0.15596456,-0.1676572,-0.1794364,-0.191258,-0.20307746,-0.21485,-0.2265333,-0.2380812,-0.24944983,-0.2606,-0.27147264,-0.2820461,-0.29231317,-0.30228082,-0.31195602,-0.32134573,-0.3304569,-0.3392965,-0.3478715,-0.3561889,-0.36425562,-0.3720786,-0.37966,-0.3870213,-0.3941549,-0.4010727,-0.4077816,-0.41428854,-0.4206005,-0.4267245,-0.4326674,-0.4384363,-0.444038,-0.44947956,-0.45476795,-0.4599101,-0.464913,-0.469784,-0.47452885,-0.4791557,-0.4836712,-0.4880822,-0.4923958,-0.49661877,-0.5007582,-0.5048211,-0.5088143,-0.51274488,-0.51661974,-0.520446,-0.5242302,-0.5279797,-0.53170137,-0.5354,-0.539089,-0.5427689
249,Magt1,32.305,1.6569e-06,0.045715,-0.03245775,-0.0158995,0.00057181,0.01686925,0.03290587,0.04859474,0.06384891,0.07858145,0.09270542,0.10613389,0.1187799,0.13056,0.14137682,0.15115386,0.15980069,0.16723038,0.17336,0.17809058,0.18134721,0.18304,0.18308346,0.1815,0.1783922,0.17388,0.16808676,0.16111748,0.15309114,0.14412321,0.13432918,0.12382454,0.11272,0.10114536,0.08920181,0.07700958,0.064684,0.05234107,0.0400958,0.0280637,0.01636044,0.0050963,-0.00569444,-0.01603664,-0.02595655,-0.03548044,-0.04463459,-0.05344526,-0.0619387,-0.0701413,-0.0780792,-0.08577873,-0.093266,-0.1005678,-0.1077099,-0.11471868,-0.12162,-0.12844158,-0.1352044,-0.14191458,-0.14857339,-0.15518202,-0.16174164,-0.1682535,-0.1747187,-0.1811385,-0.1875141,-0.19384661,-0.2001373,-0.20639,-0.2125981,-0.2187705,-0.2249059,-0.2310054,-0.23707026,-0.2431017,-0.2491008,-0.2550688,-0.261007,-0.2669165,-0.27279852,-0.27865423,-0.2844849,-0.290292,-0.296076,-0.30183809,-0.3075803,-0.31330333,-0.3190085,-0.3246969,-0.33036974,-0.3360283,-0.3416736,-0.3473071,-0.35292975,-0.35854287,-0.364148,-0.3697452,-0.3753368,-0.38092362,-0.38651,-0.3920877,-0.3976674
250,Ppic,46.685,1.7739e-09,4.9263e-05,-0.15237689,-0.11320118,-0.07422094,-0.03563168,0.00237113,0.039592,0.07583545,0.11090599,0.14460813,0.1767464,0.20712531,0.23555,0.26182309,0.28575101,0.30713762,0.32578744,0.3415,0.35409479,0.36336135,0.36911,0.3711535,0.36954,0.36453,0.3564,0.34542519,0.33187689,0.31602974,0.29815756,0.27853416,0.25743337,0.23513,0.21189486,0.18800478,0.16373258,0.13935,0.11513708,0.0913614,0.0682989,0.04622335,0.0253965,0.00589917,-0.01232792,-0.02934749,-0.0452223,-0.06001514,-0.07378876,-0.0866059,-0.0985294,-0.109622,-0.11994641,-0.12957,-0.1385419,-0.1469385,-0.15481801,-0.16224,-0.16927688,-0.1759732,-0.18234958,-0.18841315,-0.19417125,-0.19963114,-0.2048001,-0.2096854,-0.2142943,-0.2186341,-0.22271206,-0.2265354,-0.23011,-0.2334476,-0.2365509,-0.2394288,-0.2420885,-0.24453718,-0.2467823,-0.2488309,-0.2506905,-0.2523683,-0.2538715,-0.25520738,-0.25638327,-0.2574064,-0.258284,-0.259024,-0.25963216,-0.2601171,-0.26048563,-0.2607451,-0.2609027,-0.26096578,-0.2609416,-0.2608373,-0.2606604,-0.26041798,-0.26011739,-0.259766,-0.2593707,-0.2589392,-0.25847859,-0.258,-0.2574992,-0.2569949
251,Cox7b,44.881,4.21e-09,0.00011685,0.07356159,0.08212829,0.09065256,0.09909201,0.1074042,0.11554672,0.12347715,0.13115307,0.13853207,0.14557173,0.15222963,0.15846,0.16423048,0.1694886,0.17419528,0.17830812,0.18178,0.18458258,0.18665936,0.18797,0.18848154,0.18818,0.1870908,0.18524,0.18266409,0.17937934,0.17541613,0.1708013,0.16556167,0.15972411,0.15332,0.14636251,0.13889217,0.13093125,0.12251,0.11364504,0.1043734,0.0947186,0.08470745,0.0743669,0.06372707,0.05282008,0.04167826,0.03033391,0.01881933,0.0071668,-0.0045914,-0.0164229,-0.0282954,-0.04017675,-0.052035,-0.0638365,-0.0755503,-0.08714366,-0.098584,-0.10983995,-0.120884,-0.13171455,-0.14233653,-0.15275476,-0.16297408,-0.1729994,-0.1828355,-0.1924872,-0.2019594,-0.21125705,-0.2203849,-0.22935,-0.2381505,-0.2467981,-0.2552952,-0.2636469,-0.2718578,-0.2799329,-0.287877,-0.295695,-0.3033918,-0.310972,-0.31844075,-0.32580274,-0.3330629,-0.340226,-0.347297,-0.35428045,-0.3611816,-0.36800508,-0.3747558,-0.3814386,-0.3880584,-0.3946199,-0.4011281,-0.4075878,-0.4140038,-0.420381,-0.426724,-0.4330384,-0.43932825,-0.44559872,-0.45185,-0.4581009,-0.4643422
252,Srp68,58.908,4.9196e-12,1.3698e-07,0.12923049,0.13807913,0.14688174,0.15559229,0.16416475,0.17255309,0.18071128,0.18859328,0.19615307,0.20334462,0.21012189,0.21644,0.2222495,0.22750777,0.23216764,0.23618309,0.23951,0.24209658,0.24390257,0.24488,0.24498404,0.24419,0.2425169,0.23996,0.23651571,0.23220315,0.22702304,0.22098069,0.21408144,0.2063306,0.19773,0.18829544,0.17802177,0.16691779,0.15499,0.14224021,0.1286772,0.1143053,0.09912959,0.0831588,0.06644987,0.04909746,0.03119709,0.01284426,-0.00586548,-0.02483661,-0.0439736,-0.0631809,-0.082363,-0.10142439,-0.12027,-0.1388028,-0.1569288,-0.17455193,-0.19158,-0.2079075,-0.2234663,-0.23825022,-0.25227693,-0.26556402,-0.2781291,-0.2899898,-0.3011637,-0.3116684,-0.3215215,-0.33074068,-0.3393435,-0.34735,-0.3547706,-0.36163,-0.3679435,-0.3737287,-0.37900328,-0.3837847,-0.3880907,-0.3919388,-0.3953467,-0.398332,-0.40091216,-0.40310495,-0.4049279,-0.406399,-0.407535,-0.40835409,-0.4088739,-0.409112,-0.4090859,-0.4088133,-0.40831176,-0.4075989,-0.4066923,-0.4056096,-0.40436847,-0.40298643,-0.401481,-0.3998701,-0.39817111,-0.39640164,-0.39458,-0.3927218,-0.3908467
253,Uck2,55.38,2.7045e-11,7.5253e-07,-0.10812416,-0.09579292,-0.08352167,-0.07137042,-0.05939915,-0.04766786,-0.03623654,-0.0251652,-0.01451382,-0.00434241,0.00528905,0.014321,0.02269212,0.03034374,0.03721542,0.04324717,0.048379,0.05255089,0.05570288,0.057775,0.05870957,0.058502,0.0571987,0.054847,0.05149678,0.04719475,0.04198962,0.03592959,0.02906288,0.02143769,0.013102,0.00410472,-0.00550663,-0.01568361,-0.026378,-0.03754163,-0.0491262,-0.0610836,-0.07336561,-0.0859245,-0.09872091,-0.11172184,-0.12489442,-0.13820583,-0.15162321,-0.16511372,-0.1786445,-0.1921828,-0.2056956,-0.21915016,-0.23251,-0.2457532,-0.2588359,-0.27172904,-0.2844,-0.296815,-0.3089482,-0.3207986,-0.33237264,-0.34367676,-0.35471737,-0.3655009,-0.3760338,-0.3863225,-0.3963733,-0.40619284,-0.4157874,-0.42516,-0.4343274,-0.4432857,-0.4520448,-0.460611,-0.46899089,-0.4771908,-0.4852172,-0.4930765,-0.5007751,-0.5083195,-0.51571605,-0.52297122,-0.5300914,-0.537083,-0.543953,-0.5507065,-0.5573511,-0.56389289,-0.5703383,-0.5766937,-0.58296552,-0.5891602,-0.5952843,-0.601344,-0.60734595,-0.61329646,-0.619202,-0.6250689,-0.63090375,-0.63671286,-0.6425,-0.6482797,-0.6540502
254,Rasgrp2,35.354,3.9292e-07,0.010862,0.27760253,0.29126694,0.30486026,0.31831142,0.33154935,0.34450295,0.35710114,0.36927285,0.38094699,0.39205249,0.40251826,0.41227,0.4212463,0.4293664,0.43656246,0.44276338,0.4479,0.45189551,0.45468455,0.45619,0.45635797,0.45521,0.4528904,0.44953,0.44527364,0.44025487,0.43461349,0.42848775,0.42201588,0.41533613,0.40859,0.40190589,0.39543189,0.38930296,0.38366,0.37863321,0.3743689,0.3710026,0.36867249,0.367507,0.36748513,0.36847078,0.37032481,0.37290809,0.37608149,0.37970589,0.3836422,0.3877512,0.3918938,0.39593086,0.39972,0.403132,0.4060177,0.40824148,0.40966,0.41014635,0.4095743,0.40794262,0.40527533,0.40159655,0.39693035,0.3913008,0.384732,0.3772481,0.3688731,0.35963104,0.3495461,0.33864,0.3269438,0.3144746,0.3012588,0.2873205,0.27268384,0.2573728,0.2414115,0.2248241,0.2076346,0.189867,0.1715456,0.15269433,0.1333373,0.113499,0.093202,0.07247257,0.0513334,0.02980885,0.0079231,-0.0142999,-0.03683588,-0.0596609,-0.0827508,-0.1060816,-0.12962914,-0.15336933,-0.177278,-0.2013314,-0.22550506,-0.24977509,-0.27412,-0.2985078,-0.3229223
255,Palm,34.502,5.8793e-07,0.016242,0.12273519,0.14665254,0.17045281,0.19401893,0.21723383,0.23998044,0.26214168,0.28360048,0.30423976,0.32394246,0.3425915,0.36007,0.37626029,0.3910459,0.40430955,0.41593417,0.4258,0.43379804,0.43980313,0.4437,0.44538209,0.4449,0.4424884,0.43836,0.43274017,0.42585978,0.41794273,0.40921468,0.39990128,0.39022818,0.38042,0.3707055,0.36130722,0.35245186,0.34437,0.33727248,0.3313998,0.3269726,0.3242166,0.3233421,0.32432811,0.32697541,0.33107999,0.33643787,0.34284509,0.35009766,0.3579916,0.366323,0.3748878,0.38348207,0.3919,0.3999431,0.407402,0.4140744,0.41976,0.42424407,0.4273695,0.42912164,0.42953157,0.42863056,0.42644982,0.4230205,0.418374,0.4125413,0.4055538,0.39744253,0.3882389,0.37797,0.366679,0.3543852,0.3411239,0.3269261,0.31182315,0.2958462,0.2790266,0.2613954,0.2429839,0.2238232,0.20394471,0.18337949,0.1621588,0.140314,0.117876,0.09487601,0.0713455,0.04731568,0.0228176,-0.0021174,-0.02745823,-0.0531736,-0.0792323,-0.1056032,-0.13225492,-0.15915638,-0.186276,-0.2135836,-0.24104687,-0.26863502,-0.29632,-0.324061,-0.3518365
256,Rps27a,48.055,9.1917e-10,2.5538e-05,0.03820032,0.04558229,0.05292614,0.06019377,0.06734706,0.0743479,0.08115817,0.08773977,0.09405458,0.10006449,0.10573138,0.11102,0.11588367,0.12029284,0.12420655,0.12758668,0.1304,0.13259375,0.13414447,0.13501,0.13515226,0.13459,0.1334042,0.13166,0.12943405,0.12680163,0.12383683,0.12061403,0.11720762,0.11369199,0.11014,0.1066306,0.10323361,0.10002493,0.097079,0.09447007,0.0922727,0.0905611,0.08940977,0.0888869,0.08896833,0.08955835,0.09055951,0.09187431,0.09340529,0.09505495,0.0967258,0.0983204,0.0997413,0.10089088,0.10167,0.1019865,0.1017375,0.10082732,0.099159,0.0966336,0.0931733,0.08877756,0.08346755,0.07726457,0.07018988,0.0622647,0.0535104,0.0439481,0.0335992,0.02248484,0.0106263,-0.001955,-0.015238,-0.0292014,-0.0438239,-0.0590842,-0.07496103,-0.0914332,-0.1084795,-0.1260785,-0.1442091,-0.16285,-0.18197982,-0.20157743,-0.2216215,-0.242091,-0.262964,-0.28422013,-0.3058376,-0.32779519,-0.3500717,-0.3726459,-0.39549651,-0.4186022,-0.4419418,-0.4654941,-0.48923762,-0.51315128,-0.537214,-0.5614038,-0.58570018,-0.61008159,-0.63453,-0.6590145,-0.6835235
